Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	Source-Sky_C2	Peak_C2	Sky/Pixel_C2	N_Sky_Pixels_C2
r_pp_light_00439.fits	0	60212.57843234949	2460212.5784323495	NaN	NaN	0	1.420896	NaN	-10.5	40	NaN	NaN	4422051.988291151	38535	57.37367491166078	2264	446852.8901165053	9089	41.41573994867408	2338
r_pp_light_00440.fits	0	60212.57897668984	2460212.57897669	NaN	NaN	0	1.422082	NaN	-10.5	40	NaN	NaN	4124677.289551865	37266	57.41437908496732	2295	443982.94861716777	10860	41.440298507462686	2278
r_pp_light_00441.fits	0	60212.57952211797	2460212.579522118	NaN	NaN	0	1.423273	NaN	-10.4	40	NaN	NaN	5211566.324479335	38004	57.38444735692442	2289	443961.1716232994	6079	42.887900355871885	2248
r_pp_light_00442.fits	0	60212.580066921655	2460212.5800669217	NaN	NaN	0	1.424441	NaN	-10.4	40	NaN	NaN	4391129.394372379	37567	58.09280544912729	2349	446054.1148974049	8951	40.53889613211647	2301
r_pp_light_00443.fits	0	60212.58061044011	2460212.58061044	NaN	NaN	0	1.425634	NaN	-10.5	40	NaN	NaN	4868131.6601148015	36738	58.425917735515256	2261	443787.12114784605	7510	42.38549955791335	2262
r_pp_light_00444.fits	0	60212.58115531271	2460212.5811553127	NaN	NaN	0	1.426804	NaN	-10.5	40	NaN	NaN	4691816.384722615	38192	58.534822601839686	2283	444012.072655689	8249	43.1790203727785	2307
r_pp_light_00445.fits	0	60212.581699756905	2460212.581699757	NaN	NaN	0	1.427974	NaN	-10.4	40	NaN	NaN	5818075.340329377	37077	53.348364888123925	2905	444551.9275528694	5195	41.404009514101254	2943
r_pp_light_00446.fits	0	60212.58224415546	2460212.5822441555	NaN	NaN	0	1.429174	NaN	-10.4	40	NaN	NaN	4960269.046580052	36458	55.79305966991113	2363	445989.1374070303	8544	42.01911346075641	2459
r_pp_light_00447.fits	0	60212.58278858801	2460212.582788588	NaN	NaN	0	1.430351	NaN	-10.5	40	NaN	NaN	4373289.235134649	39447	56.705286343612336	2270	442822.59583132464	10128	41.0469092503288	2281
r_pp_light_00448.fits	0	60212.58333284734	2460212.5833328473	NaN	NaN	0	1.431552	NaN	-10.5	40	NaN	NaN	4250292.495492701	37844	58.15604101649576	2243	445925.65535865276	10515	43.103769401330375	2255
r_pp_light_00449.fits	0	60212.58387645846	2460212.5838764585	NaN	NaN	0	1.432756	NaN	-10.5	40	NaN	NaN	4388732.47130005	38167	57.98086956521739	2300	445226.6776625364	9418	41.05463728191001	2178
r_pp_light_00450.fits	0	60212.584421192296	2460212.5844211923	NaN	NaN	0	1.433934	NaN	-10.4	40	NaN	NaN	4378175.45230702	39396	58.893664155959236	2257	444076.1985928168	10252	43.33536320139191	2299
r_pp_light_00451.fits	0	60212.58496664371	2460212.5849666437	NaN	NaN	0	1.43512	NaN	-10.5	40	NaN	NaN	4774183.475828225	39315	59.602636534839924	2124	442132.9597342838	8650	42.41525012141816	2059
r_pp_light_00452.fits	0	60212.58551090304	2460212.585510903	NaN	NaN	0	1.436328	NaN	-10.5	40	NaN	NaN	4696087.662215591	37994	60.033406593406596	2275	442243.7343338743	8288	41.93975373790677	2274
r_pp_light_00453.fits	0	60212.58605493093	2460212.586054931	NaN	NaN	0	1.437515	NaN	-10.5	40	NaN	NaN	4778850.827087905	40201	58.673934108527135	2064	443732.5754957944	8060	40.881174277726004	2146
r_pp_light_00454.fits	0	60212.58659959491	2460212.586599595	NaN	NaN	0	1.43873	NaN	-10.5	40	NaN	NaN	4365196.575918394	36599	56.60175438596491	2280	445340.5482104614	9896	40.517563361494	2249
r_pp_light_00455.fits	0	60212.58714409731	2460212.5871440973	NaN	NaN	0	1.439918	NaN	-10.5	40	NaN	NaN	4529415.654046351	37949	58.10190217391305	2208	443090.343879584	9671	41.57248908296943	2290
r_pp_light_00456.fits	0	60212.587688785046	2460212.587688785	NaN	NaN	0	1.441137	NaN	-10.5	40	NaN	NaN	4817630.700720142	36843	59.677597955706986	2348	440986.228166017	7986	41.61586176340275	2257
r_pp_light_00457.fits	0	60212.588233634364	2460212.5882336344	NaN	NaN	0	1.442327	NaN	-10.4	40	NaN	NaN	4475375.75318321	41638	59.56092157731502	2257	446599.91534000955	10045	42.504841549295776	2272
r_pp_light_00458.fits	0	60212.58877797471	2460212.5887779747	NaN	NaN	0	1.443549	NaN	-10.5	40	NaN	NaN	4266460.702688368	41584	57.46969036197122	2293	445473.5896044749	9841	42.62153419593346	2164
r_pp_light_00459.fits	0	60212.58932209527	2460212.5893220953	NaN	NaN	0	1.444743	NaN	-10.5	40	NaN	NaN	4450043.3667858625	41436	56.91137566137566	2268	445042.1794364046	8643	40.833333333333336	2262
r_pp_light_00460.fits	0	60212.589866597205	2460212.589866597	NaN	NaN	0	1.445942	NaN	-10.5	40	NaN	NaN	4267078.564226703	39589	58.42775330396476	2270	445652.5794492226	10710	42.57327586206897	2320
r_pp_light_00461.fits	0	60212.59041253477	2460212.590412535	NaN	NaN	0	1.447172	NaN	-10.5	40	NaN	NaN	4423627.1808287855	44655	58.38780804150454	2313	444239.38107308606	10763	41.849577214063196	2247
r_pp_light_00462.fits	0	60212.590956736356	2460212.5909567364	NaN	NaN	0	1.448372	NaN	-10.4	40	NaN	NaN	4160545.9013143894	39266	61.421923474663906	1934	439803.64944634377	11685	40.38247213779129	1974
r_pp_light_00463.fits	0	60212.59150018543	2460212.5915001854	NaN	NaN	0	1.449597	NaN	-10.4	40	NaN	NaN	4340416.031077884	37896	58.88635385277658	2323	445169.89914095675	10285	42.63136547994592	2219
r_pp_light_00464.fits	0	60212.59204483824	2460212.5920448382	NaN	NaN	0	1.450801	NaN	-10.4	40	NaN	NaN	4444287.68326155	36317	59.26683826683826	2331	445371.5829384565	9942	41.64703217036701	2207
r_pp_light_00465.fits	0	60212.592589803506	2460212.5925898035	NaN	NaN	0	1.452036	NaN	-10.4	40	NaN	NaN	4815964.480703977	36885	56.50372208436725	2418	445281.92228709505	7529	43.97787056367432	2395
r_pp_light_00466.fits	0	60212.593134143855	2460212.593134144	NaN	NaN	0	1.453242	NaN	-10.5	40	NaN	NaN	4471734.888213184	38593	59.28800346470334	2309	443970.83405540045	9906	42.433433864713486	2321
r_pp_light_00467.fits	0	60212.59367864579	2460212.593678646	NaN	NaN	0	1.45445	NaN	-10.5	40	NaN	NaN	4181316.3044362594	39249	56.5211937716263	2312	445043.54282857745	10500	40.3467777290662	2281
