Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00134.fits	60195	60249.61475513922	2460249.614755139	NaN	NaN	0	2.503531	NaN	-13.7	15	NaN	NaN	8306454.1605005935	60195	61.12294255962378	2977
r_pp_light_00135.fits	55628	60249.615010601934	2460249.615010602	NaN	NaN	0	2.507588	NaN	-13.7	15	NaN	NaN	8422514.359107515	55628	62.43927125506073	2964
r_pp_light_00136.fits	57302	60249.61526667839	2460249.6152666784	NaN	NaN	0	2.511646	NaN	-13.7	15	NaN	NaN	8752667.97330772	57302	64.04058167061211	2957
r_pp_light_00137.fits	60867	60249.61552187521	2460249.615521875	NaN	NaN	0	2.515698	NaN	-13.7	15	NaN	NaN	8002925.159464133	60867	63.11508072827207	2911
r_pp_light_00138.fits	58353	60249.61577723408	2460249.615777234	NaN	NaN	0	2.519765	NaN	-13.7	15	NaN	NaN	8713626.20578407	58353	63.52690355329949	2955
r_pp_light_00139.fits	0	60249.61603320623	2460249.616033206	NaN	NaN	0	2.523851	NaN	-13.8	15	NaN	NaN	9129728.12879587	47415	65.38930551027062	3067
r_pp_light_00140.fits	58062	60249.616289143916	2460249.616289144	NaN	NaN	0	2.527783	NaN	-13.8	15	NaN	NaN	9066234.250177495	58062	63.14944086750254	2951
r_pp_light_00141.fits	55394	60249.616545139346	2460249.6165451393	NaN	NaN	0	2.531891	NaN	-13.8	15	NaN	NaN	7676161.90322606	55394	61.42634146341464	3075
r_pp_light_00142.fits	58203	60249.61680042837	2460249.6168004284	NaN	NaN	0	2.536018	NaN	-13.8	15	NaN	NaN	7682941.417217738	58203	61.11994322214336	2818
r_pp_light_00143.fits	0	60249.61705557909	2460249.617055579	NaN	NaN	0	2.540111	NaN	-13.8	15	NaN	NaN	8200611.619403983	54516	61.95197835644234	2957
r_pp_light_00144.fits	0	60249.61731070606	2460249.617310706	NaN	NaN	0	2.544257	NaN	-13.8	15	NaN	NaN	8663772.436106987	50297	62.142904841402334	2995
r_pp_light_00145.fits	0	60249.6175661115	2460249.6175661115	NaN	NaN	0	2.548376	NaN	-13.8	15	NaN	NaN	8676075.092982002	52797	62.0134066689584	2909
r_pp_light_00146.fits	55339	60249.61782138934	2460249.6178213893	NaN	NaN	0	2.552546	NaN	-13.8	15	NaN	NaN	9037779.780604148	55339	61.01018675721562	2945
r_pp_light_00147.fits	0	60249.618076944724	2460249.6180769447	NaN	NaN	0	2.556542	NaN	-13.8	15	NaN	NaN	9171493.1694282	53429	61.4316169235815	3049
