Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00036.fits	61194	60249.52832190972	2460249.5283219097	NaN	NaN	0	1.586645	NaN	-12.3	15	NaN	NaN	5788336.74168213	61194	41.138811328280816	2507
r_pp_light_00037.fits	62901	60249.528577835765	2460249.5285778358	NaN	NaN	0	1.588316	NaN	-12.3	15	NaN	NaN	5507245.040119049	62901	37.04759916492693	2395
r_pp_light_00038.fits	62274	60249.528833020944	2460249.528833021	NaN	NaN	0	1.590057	NaN	-12.3	15	NaN	NaN	5708758.791913175	62274	39.084460844608444	2439
r_pp_light_00039.fits	62798	60249.52908826433	2460249.5290882643	NaN	NaN	0	1.591811	NaN	-12.3	15	NaN	NaN	5436954.8585764775	62798	39.060995850622405	2410
r_pp_light_00040.fits	57549	60249.52934337966	2460249.5293433797	NaN	NaN	0	1.593559	NaN	-12.3	15	NaN	NaN	5809063.728115167	57549	40.1292157659488	2461
r_pp_light_00041.fits	62018	60249.52959937509	2460249.529599375	NaN	NaN	0	1.595322	NaN	-12.3	15	NaN	NaN	6059760.007294951	62018	41.920495405513385	2503
r_pp_light_00042.fits	61655	60249.529854595196	2460249.529854595	NaN	NaN	0	1.59708	NaN	-12.3	15	NaN	NaN	5677413.49624021	61655	40.15287838353031	2623
r_pp_light_00043.fits	62126	60249.53011064837	2460249.5301106484	NaN	NaN	0	1.598852	NaN	-12.3	15	NaN	NaN	5914528.028653007	62126	40.95905755117806	2589
r_pp_light_00044.fits	61387	60249.53036672482	2460249.530366725	NaN	NaN	0	1.600629	NaN	-12.3	15	NaN	NaN	5656352.4400120145	61387	40.088852988691436	2476
r_pp_light_00045.fits	62100	60249.53062189836	2460249.5306218984	NaN	NaN	0	1.602404	NaN	-12.3	15	NaN	NaN	5783997.179084489	62100	42.56596942880129	2486
r_pp_light_00046.fits	59657	60249.530877048615	2460249.5308770486	NaN	NaN	0	1.604102	NaN	-12.3	15	NaN	NaN	5667195.912335519	59657	41.13290632506005	2498
r_pp_light_00047.fits	63469	60249.531132349744	2460249.5311323497	NaN	NaN	0	1.605887	NaN	-12.3	15	NaN	NaN	5631990.513860997	63469	41.8732097725358	2374
r_pp_light_00048.fits	61471	60249.531387916766	2460249.5313879168	NaN	NaN	0	1.607677	NaN	-12.4	15	NaN	NaN	5724520.748831858	61471	40.78626574563186	2461
r_pp_light_00049.fits	60986	60249.53164296318	2460249.531642963	NaN	NaN	0	1.609463	NaN	-12.4	15	NaN	NaN	5693237.640207567	60986	38.97604790419162	2505
r_pp_light_00050.fits	61041	60249.53189835651	2460249.5318983565	NaN	NaN	0	1.611261	NaN	-12.4	15	NaN	NaN	5974067.653177755	61041	38.6113251155624	2596
r_pp_light_00051.fits	61091	60249.532153483946	2460249.532153484	NaN	NaN	0	1.613062	NaN	-12.4	15	NaN	NaN	5754744.088008488	61091	40.41863254698121	2501
r_pp_light_00052.fits	61463	60249.53240885446	2460249.5324088545	NaN	NaN	0	1.614869	NaN	-12.4	15	NaN	NaN	5882500.022496633	61463	41.13953488372093	2408
r_pp_light_00053.fits	56642	60249.53266405128	2460249.5326640513	NaN	NaN	0	1.616679	NaN	-12.4	15	NaN	NaN	6015576.944486735	56642	40.502242152466366	2453
r_pp_light_00054.fits	62436	60249.53292009281	2460249.532920093	NaN	NaN	0	1.618499	NaN	-12.4	15	NaN	NaN	5774392.714045134	62436	39.12844408427877	2468
r_pp_light_00055.fits	62023	60249.533175254706	2460249.5331752547	NaN	NaN	0	1.620235	NaN	-12.4	15	NaN	NaN	5830063.943078993	62023	39.04662188858159	2531
r_pp_light_00056.fits	62303	60249.533430706244	2460249.5334307062	NaN	NaN	0	1.62206	NaN	-12.4	15	NaN	NaN	5749631.727661045	62303	40.29588607594937	2528
r_pp_light_00057.fits	57330	60249.533685937524	2460249.5336859375	NaN	NaN	0	1.623883	NaN	-12.4	15	NaN	NaN	6424211.316093642	57330	40.90517961570593	2394
r_pp_light_00058.fits	61068	60249.533941250294	2460249.5339412503	NaN	NaN	0	1.625716	NaN	-12.4	15	NaN	NaN	5852669.14979952	61068	39.89504950495049	2525
r_pp_light_00059.fits	61498	60249.53419723408	2460249.534197234	NaN	NaN	0	1.627558	NaN	-12.4	15	NaN	NaN	5850724.125650481	61498	40.53238289205703	2455
r_pp_light_00060.fits	60173	60249.534452592954	2460249.534452593	NaN	NaN	0	1.629395	NaN	-12.4	15	NaN	NaN	5962269.718085737	60173	41.879269261318505	2518
r_pp_light_00061.fits	60709	60249.5347079169	2460249.534707917	NaN	NaN	0	1.631247	NaN	-12.4	15	NaN	NaN	6059956.020948573	60709	42.33041052212037	2509
r_pp_light_00062.fits	60052	60249.534963345155	2460249.534963345	NaN	NaN	0	1.633094	NaN	-12.4	15	NaN	NaN	5920045.314359443	60052	41.01552547770701	2512
r_pp_light_00063.fits	60511	60249.53521936387	2460249.535219364	NaN	NaN	0	1.634954	NaN	-12.4	15	NaN	NaN	5787575.617210334	60511	41.62968874700718	2506
r_pp_light_00064.fits	61469	60249.53547482658	2460249.5354748266	NaN	NaN	0	1.636731	NaN	-12.5	15	NaN	NaN	5787353.603910109	61469	40.899612403100775	2580
r_pp_light_00065.fits	62606	60249.53573083365	2460249.5357308337	NaN	NaN	0	1.638601	NaN	-12.5	15	NaN	NaN	5661725.605690709	62606	39.0853889943074	2635
r_pp_light_00066.fits	60424	60249.53598616924	2460249.5359861692	NaN	NaN	0	1.64047	NaN	-12.5	15	NaN	NaN	5641243.906517546	60424	38.53138744502199	2501
r_pp_light_00067.fits	62204	60249.53624219913	2460249.536242199	NaN	NaN	0	1.642349	NaN	-12.5	15	NaN	NaN	5876913.0496897865	62204	40.780971659919025	2470
r_pp_light_00068.fits	63224	60249.536497419234	2460249.5364974192	NaN	NaN	0	1.644221	NaN	-12.5	15	NaN	NaN	5830242.430578093	63224	38.988576091391266	2451
r_pp_light_00069.fits	63089	60249.53675284749	2460249.5367528475	NaN	NaN	0	1.646105	NaN	-12.5	15	NaN	NaN	5323393.296532593	63089	41.64659890539484	2558
r_pp_light_00070.fits	62305	60249.537008287385	2460249.5370082874	NaN	NaN	0	1.647988	NaN	-12.5	15	NaN	NaN	5226979.992118782	62305	41.04105090311987	2436
r_pp_light_00071.fits	62725	60249.537263426	2460249.537263426	NaN	NaN	0	1.649884	NaN	-12.5	15	NaN	NaN	5478626.996599628	62725	40.63507109004739	2532
r_pp_light_00072.fits	57413	60249.53751880815	2460249.537518808	NaN	NaN	0	1.651782	NaN	-12.5	15	NaN	NaN	5648992.561927673	57413	40.98339264531435	2529
r_pp_light_00073.fits	62425	60249.53777425969	2460249.5377742597	NaN	NaN	0	1.653598	NaN	-12.5	15	NaN	NaN	5264062.649774148	62425	37.80462519936204	2508
r_pp_light_00074.fits	63095	60249.538030220196	2460249.53803022	NaN	NaN	0	1.655509	NaN	-12.5	15	NaN	NaN	5232110.776661875	63095	37.45988654781199	2468
r_pp_light_00075.fits	63551	60249.53828547476	2460249.5382854748	NaN	NaN	0	1.657419	NaN	-12.5	15	NaN	NaN	5084564.430681325	63551	36.44974776872332	2577
r_pp_light_00076.fits	62738	60249.53854077589	2460249.538540776	NaN	NaN	0	1.659335	NaN	-12.5	15	NaN	NaN	4948324.239203531	62738	37.231683168316835	2525
r_pp_light_00077.fits	62427	60249.53879597224	2460249.5387959722	NaN	NaN	0	1.661248	NaN	-12.5	15	NaN	NaN	4932214.533461024	62427	35.79869381482904	2603
r_pp_light_00078.fits	61118	60249.539052095264	2460249.5390520953	NaN	NaN	0	1.663185	NaN	-12.5	15	NaN	NaN	5169783.343556819	61118	36.52016806722689	2380
r_pp_light_00079.fits	62523	60249.53930737311	2460249.539307373	NaN	NaN	0	1.665108	NaN	-12.5	15	NaN	NaN	5306785.927886085	62523	38.37955911823647	2495
r_pp_light_00080.fits	58211	60249.53956261603	2460249.539562616	NaN	NaN	0	1.667042	NaN	-12.5	15	NaN	NaN	5733955.504827568	58211	37.880195599022	2454
r_pp_light_00081.fits	62237	60249.53981853044	2460249.5398185304	NaN	NaN	0	1.668898	NaN	-12.5	15	NaN	NaN	5476230.6405863855	62237	38.90822027134876	2506
r_pp_light_00082.fits	61451	60249.540074560326	2460249.5400745603	NaN	NaN	0	1.670841	NaN	-12.5	15	NaN	NaN	5422412.449239778	61451	38.54219242902208	2536
r_pp_light_00083.fits	62578	60249.540330498014	2460249.540330498	NaN	NaN	0	1.672801	NaN	-12.5	15	NaN	NaN	5434932.79706094	62578	38.493248610007946	2518
r_pp_light_00084.fits	61929	60249.54058577586	2460249.540585776	NaN	NaN	0	1.674748	NaN	-12.5	15	NaN	NaN	5147041.221333984	61929	38.302733578131374	2451
r_pp_light_00085.fits	62185	60249.54084112309	2460249.540841123	NaN	NaN	0	1.676706	NaN	-12.5	15	NaN	NaN	5244123.0123563865	62185	38.89968025579537	2502
r_pp_light_00086.fits	61219	60249.541096967645	2460249.5410969676	NaN	NaN	0	1.678673	NaN	-12.5	15	NaN	NaN	5518553.996835943	61219	36.927584763499375	2389
r_pp_light_00087.fits	62668	60249.54135222267	2460249.5413522227	NaN	NaN	0	1.68064	NaN	-12.5	15	NaN	NaN	5393508.348090346	62668	37.43421557345608	2607
r_pp_light_00088.fits	62550	60249.54160737293	2460249.541607373	NaN	NaN	0	1.682606	NaN	-12.5	15	NaN	NaN	5207106.722931929	62550	40.591578086672115	2446
r_pp_light_00089.fits	61648	60249.54186338	2460249.54186338	NaN	NaN	0	1.684583	NaN	-12.5	15	NaN	NaN	4915041.161460396	61648	35.873701703365185	2407
r_pp_light_00090.fits	62147	60249.54211924784	2460249.542119248	NaN	NaN	0	1.686486	NaN	-12.5	15	NaN	NaN	4806487.285530946	62147	36.456708268330736	2564
r_pp_light_00091.fits	62565	60249.54237511614	2460249.542375116	NaN	NaN	0	1.688471	NaN	-12.5	15	NaN	NaN	4781549.128917944	62565	36.43131758109732	2497
r_pp_light_00092.fits	63298	60249.54263113439	2460249.5426311344	NaN	NaN	0	1.690474	NaN	-12.5	15	NaN	NaN	4980558.589694122	63298	37.97447978013349	2547
r_pp_light_00093.fits	61830	60249.54288625019	2460249.54288625	NaN	NaN	0	1.692464	NaN	-12.5	15	NaN	NaN	5233261.14512672	61830	38.50039936102237	2504
r_pp_light_00094.fits	60486	60249.5431422689	2460249.543142269	NaN	NaN	0	1.694471	NaN	-12.5	15	NaN	NaN	5253703.71910859	60486	38.62197092084006	2476
r_pp_light_00095.fits	61494	60249.54339814838	2460249.5433981484	NaN	NaN	0	1.696482	NaN	-12.5	15	NaN	NaN	5625334.424861565	61494	37.0108153078203	2404
r_pp_light_00096.fits	0	60249.543653530534	2460249.5436535305	NaN	NaN	0	1.698495	NaN	-12.5	15	NaN	NaN	5495933.721168643	54059	39.39048714998082	2607
r_pp_light_00097.fits	61710	60249.54390884284	2460249.543908843	NaN	NaN	0	1.700511	NaN	-12.5	15	NaN	NaN	5516985.900123058	61710	41.494661921708186	2529
r_pp_light_00098.fits	61883	60249.54416482663	2460249.5441648266	NaN	NaN	0	1.702532	NaN	-12.5	15	NaN	NaN	5695767.904787572	61883	38.877932405566604	2515
r_pp_light_00099.fits	63985	60249.5444202316	2460249.5444202316	NaN	NaN	0	1.704468	NaN	-12.5	15	NaN	NaN	5015697.502108742	63985	39.07623682076237	2466
r_pp_light_00100.fits	61579	60249.54467555601	2460249.544675556	NaN	NaN	0	1.706506	NaN	-12.5	15	NaN	NaN	5093761.567197919	61579	40.009152407481096	2513
r_pp_light_00101.fits	58582	60249.54493148159	2460249.5449314816	NaN	NaN	0	1.708541	NaN	-12.5	15	NaN	NaN	5220226.907603111	58582	36.09708349980024	2503
r_pp_light_00102.fits	60868	60249.54518681718	2460249.545186817	NaN	NaN	0	1.710582	NaN	-12.5	15	NaN	NaN	5332724.57736373	60868	38.59468302658487	2445
r_pp_light_00103.fits	58183	60249.54544223379	2460249.545442234	NaN	NaN	0	1.71263	NaN	-12.5	15	NaN	NaN	5584143.974404794	58183	37.98836742880064	2493
r_pp_light_00104.fits	58671	60249.54569747718	2460249.545697477	NaN	NaN	0	1.714681	NaN	-12.6	15	NaN	NaN	5753650.981057351	58671	39.4938074310827	2503
r_pp_light_00105.fits	59221	60249.545952939894	2460249.54595294	NaN	NaN	0	1.716732	NaN	-12.6	15	NaN	NaN	5989277.729764434	59221	38.14139344262295	2440
r_pp_light_00106.fits	61061	60249.54620854184	2460249.546208542	NaN	NaN	0	1.718796	NaN	-12.6	15	NaN	NaN	5826210.193748952	61061	37.48556105610561	2424
r_pp_light_00107.fits	59670	60249.546463808045	2460249.546463808	NaN	NaN	0	1.720869	NaN	-12.6	15	NaN	NaN	5476136.637796872	59670	38.40885099472188	2463
r_pp_light_00108.fits	56300	60249.54671917856	2460249.5467191786	NaN	NaN	0	1.722842	NaN	-12.6	15	NaN	NaN	5916425.924315197	56300	38.57862657456319	2461
r_pp_light_00109.fits	0	60249.54697473394	2460249.546974734	NaN	NaN	0	1.724921	NaN	-12.6	15	NaN	NaN	6269418.01737359	52620	38.92483006797281	2501
r_pp_light_00110.fits	0	60249.547230509575	2460249.5472305096	NaN	NaN	0	1.727007	NaN	-12.6	15	NaN	NaN	6723835.368381394	48686	41.56936647955092	2494
r_pp_light_00111.fits	0	60249.547486342955	2460249.547486343	NaN	NaN	0	1.729091	NaN	-12.6	15	NaN	NaN	6386488.8805016605	53787	41.94276233927831	2411
r_pp_light_00112.fits	0	60249.54774096096	2460249.547740961	NaN	NaN	0	1.731185	NaN	-12.6	15	NaN	NaN	6491332.933165715	47661	40.41820368885325	2494
r_pp_light_00113.fits	0	60249.54799619224	2460249.5479961922	NaN	NaN	0	1.733282	NaN	-12.6	15	NaN	NaN	7102209.363715731	50126	42.793252255786584	2549
r_pp_light_00114.fits	59715	60249.54825212993	2460249.54825213	NaN	NaN	0	1.735389	NaN	-12.6	15	NaN	NaN	5672498.604278411	59715	40.36171875	2560
r_pp_light_00115.fits	0	60249.548507419415	2460249.5485074194	NaN	NaN	0	1.737491	NaN	-12.6	15	NaN	NaN	5940060.94331521	52926	40.216916228247676	2471
r_pp_light_00116.fits	55357	60249.548762604594	2460249.5487626046	NaN	NaN	0	1.739507	NaN	-12.6	15	NaN	NaN	5776357.85431948	55357	39.546941955590185	2567
r_pp_light_00117.fits	56698	60249.54901855346	2460249.5490185535	NaN	NaN	0	1.741631	NaN	-12.6	15	NaN	NaN	6081867.168410082	56698	38.92400835073069	2395
r_pp_light_00118.fits	58356	60249.54927454889	2460249.549274549	NaN	NaN	0	1.743767	NaN	-12.6	15	NaN	NaN	5544664.568224839	58356	39.93417922283901	2522
r_pp_light_00119.fits	59879	60249.549529352225	2460249.549529352	NaN	NaN	0	1.745884	NaN	-12.7	15	NaN	NaN	6505229.714194463	59879	40.488997555012226	2454
r_pp_light_00120.fits	56683	60249.549784549046	2460249.549784549	NaN	NaN	0	1.748024	NaN	-12.6	15	NaN	NaN	5794918.401826599	56683	40.01877199843567	2557
r_pp_light_00121.fits	61797	60249.55003983807	2460249.550039838	NaN	NaN	0	1.750163	NaN	-12.7	15	NaN	NaN	5562924.031360799	61797	40.54934079105074	2503
r_pp_light_00122.fits	61033	60249.550295289606	2460249.5502952896	NaN	NaN	0	1.752302	NaN	-12.7	15	NaN	NaN	5451177.169529587	61033	39.30877192982456	2565
r_pp_light_00123.fits	60365	60249.550550463144	2460249.550550463	NaN	NaN	0	1.754444	NaN	-12.7	15	NaN	NaN	5724865.688952664	60365	40.50938873351978	2503
r_pp_light_00124.fits	61268	60249.5508058453	2460249.5508058453	NaN	NaN	0	1.756607	NaN	-12.7	15	NaN	NaN	5522825.514606788	61268	39.48979591836735	2499
r_pp_light_00125.fits	57984	60249.55106189847	2460249.5510618985	NaN	NaN	0	1.758676	NaN	-12.7	15	NaN	NaN	5375910.6305907965	57984	39.596208148446955	2479
r_pp_light_00126.fits	59189	60249.55131718796	2460249.551317188	NaN	NaN	0	1.760835	NaN	-12.7	15	NaN	NaN	5916654.900608164	59189	39.67334118570868	2547
r_pp_light_00127.fits	0	60249.55157265067	2460249.5515726507	NaN	NaN	0	1.763008	NaN	-12.7	15	NaN	NaN	5938273.584250676	54590	39.66496264254817	2543
r_pp_light_00128.fits	58268	60249.551828761585	2460249.5518287616	NaN	NaN	0	1.765191	NaN	-12.7	15	NaN	NaN	6628701.384816344	58268	40.879708383961116	2469
r_pp_light_00129.fits	0	60249.552083900664	2460249.5520839007	NaN	NaN	0	1.767364	NaN	-12.7	15	NaN	NaN	6270872.79832607	54884	39.01052631578948	2375
r_pp_light_00130.fits	0	60249.552339305636	2460249.5523393056	NaN	NaN	0	1.769552	NaN	-12.7	15	NaN	NaN	5943279.748890544	54513	37.94367861362741	2539
