Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00149.fits	57910	60249.495769502595	2460249.4957695026	NaN	NaN	0	1.396305	NaN	-11.8	15	NaN	NaN	7813255.423644085	57910	37.57209148160424	3017
r_pp_light_00150.fits	58909	60249.49602552084	2460249.496025521	NaN	NaN	0	1.397587	NaN	-11.8	15	NaN	NaN	8191669.518239951	58909	36.51587815942968	3086
r_pp_light_00151.fits	58254	60249.496281377506	2460249.4962813775	NaN	NaN	0	1.398875	NaN	-11.8	15	NaN	NaN	7787465.291398691	58254	36.7864406779661	2950
r_pp_light_00152.fits	58842	60249.49653726863	2460249.4965372686	NaN	NaN	0	1.400162	NaN	-11.8	15	NaN	NaN	8119360.084692954	58842	37.68930172966047	3122
r_pp_light_00153.fits	59737	60249.496793530416	2460249.4967935304	NaN	NaN	0	1.401453	NaN	-11.8	15	NaN	NaN	7760582.2420896245	59737	37.52943132690389	3007
r_pp_light_00154.fits	59095	60249.49704885436	2460249.4970488544	NaN	NaN	0	1.402744	NaN	-11.8	15	NaN	NaN	7746758.353348994	59095	36.917089678511	2955
r_pp_light_00155.fits	57814	60249.49730409728	2460249.4973040973	NaN	NaN	0	1.404038	NaN	-11.8	15	NaN	NaN	7945092.149962702	57814	37.92320590207914	2982
r_pp_light_00156.fits	57750	60249.497559410054	2460249.49755941	NaN	NaN	0	1.405336	NaN	-11.8	15	NaN	NaN	7886805.071184121	57750	37.664276401564535	3068
r_pp_light_00157.fits	59708	60249.49781458359	2460249.4978145836	NaN	NaN	0	1.406577	NaN	-11.8	15	NaN	NaN	8129410.1938396245	59708	37.059256886611145	3122
r_pp_light_00158.fits	59100	60249.49807056738	2460249.4980705674	NaN	NaN	0	1.407884	NaN	-11.8	15	NaN	NaN	7914388.972295953	59100	36.87434725848564	3064
r_pp_light_00159.fits	59490	60249.49832584523	2460249.498325845	NaN	NaN	0	1.409191	NaN	-11.8	15	NaN	NaN	8147106.414047869	59490	34.9835324507588	3097
r_pp_light_00160.fits	57747	60249.498581226915	2460249.498581227	NaN	NaN	0	1.410502	NaN	-11.8	15	NaN	NaN	7778105.427652603	57747	37.628246753246756	3080
r_pp_light_00161.fits	58334	60249.49883709522	2460249.498837095	NaN	NaN	0	1.411815	NaN	-11.8	15	NaN	NaN	7767050.3759128675	58334	37.75058275058275	3003
r_pp_light_00162.fits	57812	60249.49909248855	2460249.4990924885	NaN	NaN	0	1.413135	NaN	-11.8	15	NaN	NaN	7560703.187895827	57812	36.004180064308684	3110
r_pp_light_00163.fits	59552	60249.49934774311	2460249.499347743	NaN	NaN	0	1.414455	NaN	-11.8	15	NaN	NaN	7598600.974045536	59552	35.43924936386768	3144
r_pp_light_00164.fits	58880	60249.49960285891	2460249.499602859	NaN	NaN	0	1.415777	NaN	-11.9	15	NaN	NaN	7477796.9014323335	58880	38.00064998375041	3077
r_pp_light_00165.fits	57885	60249.499858148396	2460249.4998581484	NaN	NaN	0	1.417103	NaN	-11.9	15	NaN	NaN	7791627.339036972	57885	37.99898132427844	2945
r_pp_light_00166.fits	57929	60249.500114132185	2460249.500114132	NaN	NaN	0	1.418433	NaN	-11.9	15	NaN	NaN	8391283.277474852	57929	37.99839124839125	3108
r_pp_light_00167.fits	58755	60249.5003695027	2460249.5003695027	NaN	NaN	0	1.419766	NaN	-11.9	15	NaN	NaN	7739948.028995313	58755	38.12137742925332	2933
r_pp_light_00168.fits	58547	60249.500625474844	2460249.500625475	NaN	NaN	0	1.421106	NaN	-11.9	15	NaN	NaN	8234022.047314443	58547	38.93319973279893	2994
r_pp_light_00169.fits	58062	60249.50088089146	2460249.5008808915	NaN	NaN	0	1.422385	NaN	-11.9	15	NaN	NaN	7689849.760929211	58062	37.981824417009605	2916
r_pp_light_00170.fits	58894	60249.501136227045	2460249.501136227	NaN	NaN	0	1.423727	NaN	-11.9	15	NaN	NaN	7830352.386434794	58894	35.67461105594174	3021
r_pp_light_00171.fits	58381	60249.50139150489	2460249.501391505	NaN	NaN	0	1.425073	NaN	-11.9	15	NaN	NaN	8074995.041805005	58381	38.599117447386284	2946
r_pp_light_00172.fits	58857	60249.50164689822	2460249.501646898	NaN	NaN	0	1.426422	NaN	-11.9	15	NaN	NaN	7953917.098536413	58857	38.371841155234655	3047
r_pp_light_00173.fits	59732	60249.501902708784	2460249.501902709	NaN	NaN	0	1.42778	NaN	-11.9	15	NaN	NaN	7432876.582598264	59732	37.30797587131367	2984
r_pp_light_00174.fits	59131	60249.50215856498	2460249.502158565	NaN	NaN	0	1.429136	NaN	-11.9	15	NaN	NaN	7551417.714752936	59131	37.959946595460615	2996
r_pp_light_00175.fits	59719	60249.50241435226	2460249.5024143523	NaN	NaN	0	1.430497	NaN	-11.9	15	NaN	NaN	7289201.182279119	59719	39.45134779750165	3042
r_pp_light_00176.fits	59045	60249.502670150716	2460249.5026701507	NaN	NaN	0	1.431859	NaN	-11.9	15	NaN	NaN	7740200.316547713	59045	36.950394218134036	3044
r_pp_light_00177.fits	58737	60249.502925451845	2460249.502925452	NaN	NaN	0	1.433224	NaN	-11.9	15	NaN	NaN	8075978.622974589	58737	38.502858958068614	3148
r_pp_light_00178.fits	58535	60249.50318075251	2460249.5031807525	NaN	NaN	0	1.434593	NaN	-11.9	15	NaN	NaN	8171809.481595927	58535	39.71308016877637	3081
r_pp_light_00179.fits	59497	60249.50343657425	2460249.5034365742	NaN	NaN	0	1.435971	NaN	-11.9	15	NaN	NaN	7956471.523345185	59497	37.39602993817117	3073
r_pp_light_00180.fits	58767	60249.503691759426	2460249.5036917594	NaN	NaN	0	1.437343	NaN	-11.9	15	NaN	NaN	7801094.16388041	58767	37.36882510013351	2996
r_pp_light_00181.fits	58707	60249.503947106656	2460249.5039471067	NaN	NaN	0	1.438659	NaN	-11.9	15	NaN	NaN	7594395.034868567	58707	39.30592859482476	3053
r_pp_light_00182.fits	58325	60249.50420219917	2460249.504202199	NaN	NaN	0	1.440043	NaN	-11.9	15	NaN	NaN	7746525.692033871	58325	38.594924192485166	3034
r_pp_light_00183.fits	58260	60249.50445761578	2460249.504457616	NaN	NaN	0	1.441429	NaN	-11.9	15	NaN	NaN	7780095.553723517	58260	37.44478632478633	2925
r_pp_light_00184.fits	59469	60249.50471280096	2460249.504712801	NaN	NaN	0	1.442814	NaN	-11.9	15	NaN	NaN	7731156.104995127	59469	36.166666666666664	3210
r_pp_light_00185.fits	58234	60249.50496817147	2460249.5049681715	NaN	NaN	0	1.444207	NaN	-11.9	15	NaN	NaN	7944968.028047027	58234	38.81059129304743	3078
r_pp_light_00186.fits	59055	60249.50522362301	2460249.505223623	NaN	NaN	0	1.445603	NaN	-11.9	15	NaN	NaN	8000588.342271598	59055	39.00196592398427	3052
r_pp_light_00187.fits	58688	60249.50547899306	2460249.505478993	NaN	NaN	0	1.447003	NaN	-11.9	15	NaN	NaN	8027424.069078627	58688	38.52360227653164	2987
r_pp_light_00188.fits	59637	60249.505734919105	2460249.505734919	NaN	NaN	0	1.448412	NaN	-11.9	15	NaN	NaN	8184465.21888128	59637	38.47853368560106	3028
r_pp_light_00189.fits	58436	60249.50599079905	2460249.505990799	NaN	NaN	0	1.449817	NaN	-11.9	15	NaN	NaN	8775891.18145742	58436	38.60209955976973	2953
r_pp_light_00190.fits	58805	60249.50624607643	2460249.5062460764	NaN	NaN	0	1.45123	NaN	-11.9	15	NaN	NaN	8634463.214452261	58805	38.412837837837834	2960
r_pp_light_00191.fits	58544	60249.5065014353	2460249.5065014353	NaN	NaN	0	1.45264	NaN	-11.9	15	NaN	NaN	8123900.466691162	58544	39.513734466971876	3058
r_pp_light_00192.fits	57978	60249.50675695622	2460249.506756956	NaN	NaN	0	1.454057	NaN	-11.9	15	NaN	NaN	8029703.927361504	57978	39.26439790575916	3056
r_pp_light_00193.fits	59003	60249.50701211812	2460249.507012118	NaN	NaN	0	1.455412	NaN	-11.9	15	NaN	NaN	8991234.462764507	59003	37.99452319587629	3104
r_pp_light_00194.fits	58625	60249.507267558016	2460249.507267558	NaN	NaN	0	1.456832	NaN	-11.9	15	NaN	NaN	8494735.375916483	58625	38.044810543657334	3035
r_pp_light_00195.fits	59342	60249.507522743195	2460249.507522743	NaN	NaN	0	1.458261	NaN	-11.9	15	NaN	NaN	8316891.244271823	59342	37.44662454273362	3007
r_pp_light_00196.fits	58468	60249.5077790278	2460249.507779028	NaN	NaN	0	1.459699	NaN	-12	15	NaN	NaN	8050152.994950382	58468	37.819871794871794	3120
r_pp_light_00197.fits	58112	60249.508034618106	2460249.508034618	NaN	NaN	0	1.461131	NaN	-12	15	NaN	NaN	8187634.658626116	58112	38.95987963891675	2991
r_pp_light_00198.fits	57532	60249.508289930876	2460249.508289931	NaN	NaN	0	1.462568	NaN	-12	15	NaN	NaN	8020897.35127288	57532	38.42025234551925	3091
r_pp_light_00199.fits	58374	60249.50854534749	2460249.5085453475	NaN	NaN	0	1.464009	NaN	-12	15	NaN	NaN	8424577.815652218	58374	37.51708428246014	3073
r_pp_light_00200.fits	57140	60249.50880070636	2460249.5088007064	NaN	NaN	0	1.46545	NaN	-12	15	NaN	NaN	8350925.990348403	57140	36.44107512060648	2902
r_pp_light_00201.fits	59152	60249.509056180716	2460249.5090561807	NaN	NaN	0	1.466901	NaN	-12	15	NaN	NaN	8096512.534836893	59152	38.40470742072573	3059
r_pp_light_00202.fits	58584	60249.50931158569	2460249.5093115857	NaN	NaN	0	1.468353	NaN	-12	15	NaN	NaN	8311574.535052049	58584	37.40964250573958	3049
r_pp_light_00203.fits	58439	60249.50956681743	2460249.5095668174	NaN	NaN	0	1.469738	NaN	-12	15	NaN	NaN	8289090.831197672	58439	37.89399869536856	3066
r_pp_light_00204.fits	57776	60249.50982258143	2460249.5098225814	NaN	NaN	0	1.471202	NaN	-12	15	NaN	NaN	8117487.714197626	57776	37.84856483008908	3031
r_pp_light_00205.fits	59485	60249.510078009684	2460249.5100780097	NaN	NaN	0	1.47266	NaN	-12	15	NaN	NaN	7621842.197448289	59485	34.90934844192635	3177
r_pp_light_00206.fits	58959	60249.51033348404	2460249.510333484	NaN	NaN	0	1.474126	NaN	-12	15	NaN	NaN	7726521.145834096	58959	36.035395302679454	3023
r_pp_light_00207.fits	58718	60249.51058967598	2460249.510589676	NaN	NaN	0	1.4756	NaN	-12	15	NaN	NaN	8426530.687963258	58718	36.91335740072202	3047
r_pp_light_00208.fits	57920	60249.510845764074	2460249.510845764	NaN	NaN	0	1.477076	NaN	-12	15	NaN	NaN	8161873.551204526	57920	36.316967267869074	2994
r_pp_light_00209.fits	58173	60249.51110092597	2460249.511100926	NaN	NaN	0	1.478548	NaN	-12	15	NaN	NaN	7866732.475612226	58173	37.64330997664331	2997
r_pp_light_00210.fits	58373	60249.51135643525	2460249.5113564353	NaN	NaN	0	1.480028	NaN	-12	15	NaN	NaN	7938458.207485885	58373	36.87754432042022	3046
r_pp_light_00211.fits	58676	60249.51161168981	2460249.51161169	NaN	NaN	0	1.481511	NaN	-12	15	NaN	NaN	8352053.200961453	58676	37.62112211221122	3030
r_pp_light_00212.fits	58531	60249.511867060326	2460249.5118670603	NaN	NaN	0	1.482998	NaN	-12	15	NaN	NaN	7735157.100136173	58531	37.00590551181102	3048
r_pp_light_00213.fits	60017	60249.51212329883	2460249.512123299	NaN	NaN	0	1.484493	NaN	-12.1	15	NaN	NaN	7835034.327377516	60017	36.03	3100
r_pp_light_00214.fits	58398	60249.51237875037	2460249.5123787504	NaN	NaN	0	1.485988	NaN	-12.1	15	NaN	NaN	7993118.748970851	58398	37.317177711836464	3033
r_pp_light_00215.fits	57541	60249.51263480354	2460249.5126348035	NaN	NaN	0	1.487422	NaN	-12.1	15	NaN	NaN	7596646.593521365	57541	38.83909921671018	3064
r_pp_light_00216.fits	59535	60249.51289019687	2460249.512890197	NaN	NaN	0	1.488924	NaN	-12.1	15	NaN	NaN	7910708.0919981515	59535	38.17031709709055	3059
r_pp_light_00217.fits	58754	60249.51314601861	2460249.5131460186	NaN	NaN	0	1.490427	NaN	-12.1	15	NaN	NaN	7499573.37442378	58754	36.45363489499192	3095
r_pp_light_00218.fits	58661	60249.513401296455	2460249.5134012965	NaN	NaN	0	1.491936	NaN	-12.1	15	NaN	NaN	8009594.174393624	58661	37.535532994923855	3152
r_pp_light_00219.fits	57313	60249.5136566204	2460249.5136566204	NaN	NaN	0	1.493444	NaN	-12.1	15	NaN	NaN	8102756.640140881	57313	37.0519987000325	3077
r_pp_light_00220.fits	57756	60249.51391224563	2460249.5139122456	NaN	NaN	0	1.494965	NaN	-12.1	15	NaN	NaN	8660364.064888662	57756	37.379973907371166	3066
r_pp_light_00221.fits	57873	60249.51416806737	2460249.5141680674	NaN	NaN	0	1.496484	NaN	-12.1	15	NaN	NaN	8367559.555635068	57873	35.50233800935204	2994
r_pp_light_00222.fits	57321	60249.51442413218	2460249.514424132	NaN	NaN	0	1.498011	NaN	-12.1	15	NaN	NaN	7877715.033204828	57321	36.50992515457208	3073
r_pp_light_00223.fits	57570	60249.514679548796	2460249.514679549	NaN	NaN	0	1.499539	NaN	-12.1	15	NaN	NaN	8027290.645184161	57570	36.45752895752896	3108
r_pp_light_00224.fits	57433	60249.514934884384	2460249.5149348844	NaN	NaN	0	1.50107	NaN	-12.1	15	NaN	NaN	8170242.169379167	57433	36.45880026367831	3034
r_pp_light_00225.fits	58029	60249.515190243255	2460249.5151902433	NaN	NaN	0	1.502535	NaN	-12.1	15	NaN	NaN	8058239.931536889	58029	35.80716893461666	3013
r_pp_light_00226.fits	58251	60249.515445706435	2460249.5154457064	NaN	NaN	0	1.504074	NaN	-12.1	15	NaN	NaN	8091581.133300337	58251	36.84812623274162	3042
r_pp_light_00227.fits	59280	60249.51570092607	2460249.515700926	NaN	NaN	0	1.505615	NaN	-12.1	15	NaN	NaN	7714268.927919454	59280	36.32862428523377	2973
r_pp_light_00228.fits	59017	60249.51595648192	2460249.515956482	NaN	NaN	0	1.507162	NaN	-12.1	15	NaN	NaN	7573784.457433802	59017	35.48340315823397	3103
r_pp_light_00229.fits	58833	60249.51621194463	2460249.5162119446	NaN	NaN	0	1.508712	NaN	-12.1	15	NaN	NaN	7397128.557516566	58833	34.784116693679096	3085
r_pp_light_00230.fits	58110	60249.516466724686	2460249.5164667247	NaN	NaN	0	1.510258	NaN	-12.1	15	NaN	NaN	7837226.2350258995	58110	34.47519582245431	3064
r_pp_light_00231.fits	58053	60249.51672195643	2460249.5167219564	NaN	NaN	0	1.511814	NaN	-12.1	15	NaN	NaN	7804674.4894722495	58053	34.03468780971259	3027
r_pp_light_00232.fits	58537	60249.51697726874	2460249.5169772687	NaN	NaN	0	1.513374	NaN	-12.1	15	NaN	NaN	7584699.927121763	58537	35.01853077432164	3022
r_pp_light_00233.fits	58082	60249.51723241899	2460249.517232419	NaN	NaN	0	1.514941	NaN	-12.1	15	NaN	NaN	7453175.486324371	58082	34.287021902582545	3059
r_pp_light_00234.fits	58182	60249.51748787053	2460249.5174878705	NaN	NaN	0	1.51651	NaN	-12.1	15	NaN	NaN	7744258.202928659	58182	34.53734635991176	3173
r_pp_light_00235.fits	58350	60249.51774321776	2460249.5177432178	NaN	NaN	0	1.518008	NaN	-12.2	15	NaN	NaN	7611357.37534143	58350	34.35935935935936	2997
r_pp_light_00236.fits	58807	60249.5179983913	2460249.5179983913	NaN	NaN	0	1.519579	NaN	-12.2	15	NaN	NaN	7847557.633198944	58807	34.41968739607582	3007
r_pp_light_00237.fits	59122	60249.51825376181	2460249.518253762	NaN	NaN	0	1.521162	NaN	-12.2	15	NaN	NaN	7500254.349358338	59122	32.24308865586273	3147
r_pp_light_00238.fits	57999	60249.51850894699	2460249.518508947	NaN	NaN	0	1.522745	NaN	-12.2	15	NaN	NaN	7822726.129528761	57999	35.538288288288285	3108
r_pp_light_00239.fits	57531	60249.51876500016	2460249.518765	NaN	NaN	0	1.524337	NaN	-12.2	15	NaN	NaN	8473364.565795442	57531	35.58522167487685	3045
r_pp_light_00240.fits	58633	60249.519020254724	2460249.5190202547	NaN	NaN	0	1.525927	NaN	-12.2	15	NaN	NaN	7300945.714633803	58633	33.928524156187954	3022
